songTitle,Acousticness,Danceability,Duration,Energy,Valence,Tempo,Speechiness,Mode,Loudness,Liveness,Key,Instrumentalness,Time,Target
Thank You Note,0.121,0.637,156266,0.705,0.553,158.013,0.0502,0,-7.546,0.0857,10,0,4,0
Make You Mine This Season,0.0889,0.603,186693,0.684,0.275,131.985,0.0312,1,-6.845,0.255,1,0.00306,4,0
Christmas Isn't Canceled (Just You),0.0429,0.58,231549,0.789,0.572,139.901,0.0457,0,-4.918,0.146,1,0,4,0
Mary's Boy Child,0.505,0.771,270440,0.526,0.921,112.507,0.0455,1,-13.172,0.13,0,0,4,0
Santa's Coming for Us,0.0215,0.547,205267,0.814,0.724,92.986,0.12,1,-6.191,0.0475,1,0,4,0
Not Tonight Santa,0.00163,0.639,161933,0.877,0.944,137.009,0.042,1,-4.615,0.205,9,0,4,0
Kissin' In The Cold,0.777,0.528,224084,0.343,0.342,64.879,0.036,1,-7.62,0.162,0,0,4,0
Jingle Bells (feat. The Puppini Sisters),0.634,0.702,159973,0.588,0.849,122.945,0.0563,1,-5.914,0.198,5,0,3,0
I Saw Mommy Kissing Santa Claus - Spotify Holiday Single,0.757,0.65,122186,0.0919,0.245,129.841,0.0538,1,-14.901,0.0806,5,0,4,0
HERE (For Christmas),0.296,0.742,240689,0.625,0.31,114.902,0.059,1,-5.296,0.148,8,0,4,0
One I've Been Missing,0.104,0.535,192945,0.646,0.37,97.963,0.0294,1,-4.377,0.0818,0,0,3,0
Santa Baby,0.0501,0.748,170933,0.778,0.777,95.989,0.137,1,-5.752,0.284,0,0,4,0
Home To You (This Christmas),0.684,0.616,225818,0.321,0.287,139.233,0.0313,1,-5.505,0.148,8,0,4,0
Let It Snow (with Babyface),0.227,0.414,118395,0.664,0.526,137.095,0.0415,1,-5.664,0.271,1,0,4,0
White Christmas,0.151,0.422,126514,0.449,0.149,108.103,0.0302,1,-8.447,0.21,5,0,3,0
The Christmas Song (Chestnuts Roasting On An Open Fire),0.781,0.424,255893,0.458,0.286,91.606,0.0314,0,-9.22,0.287,0,2.90E-06,3,0
Winter Wonderland,0.777,0.609,127080,0.359,0.645,145.178,0.0468,1,-6.715,0.221,5,0,4,0
Wonderful Christmastime - Edited Version / Remastered 2011,0.322,0.774,227653,0.511,0.771,94.736,0.0319,1,-8.914,0.0672,11,0,4,0
Do You Hear What I Hear?,0.262,0.453,212400,0.741,0.484,72.65,0.0396,1,-8.676,0.0729,9,0,4,0
My Favorite Things,0.139,0.298,169093,0.802,0.625,179.379,0.145,0,-5.134,0.207,11,0,3,0
Happy Xmas (War Is Over) - Remastered 2010,0.28,0.321,214333,0.64,0.414,146.172,0.0324,1,-10.023,0.718,2,0,3,0
Shake Up Christmas,0.0031,0.458,232213,0.831,0.572,81.531,0.0654,1,-2.187,0.337,0,0,4,0
It's Beginning to Look a Lot Like Christmas,0.834,0.735,179113,0.237,0.508,94.144,0.0396,1,-8.827,0.0901,4,0,4,0
Do They Know It's Christmas? - 1984 Version,0.164,0.598,222533,0.643,0.349,115.41,0.0364,1,-6.933,0.0992,0,3.35E-05,4,0
merry christmas darling,0.768,0.557,198640,0.322,0.199,75.985,0.0275,1,-12.039,0.0985,0,0.000188,4,0
