songTitle,Acousticness,Danceability,Duration,Energy,Valence,Tempo,Speechiness,Mode,Loudness,Liveness,Key,Instrumentalness,Time,Target
Blue Denim Jeans,0.232,0.529,192333,0.395,0.339,74.957,0.0531,0,-9.169,0.0998,5,0.0407,4,1
Fucked It Up,0.859,0.812,227632,0.233,0.63,88.186,0.292,1,-8.242,0.108,6,0.0162,4,1
A Fool's Moon,0.636,0.895,176693,0.476,0.338,126.965,0.0549,0,-7.027,0.17,9,0.119,1,1
ZZZ,0.0195,0.63,128398,0.198,0.648,79.959,0.0458,1,-8.018,0.0939,5,0.00217,4,1
FEED THEM,0.0498,0.903,93625,0.728,0.814,101.967,0.177,0,-6.716,0.0495,10,0.00968,4,1
My World,0.354,0.536,191947,0.533,0.139,78.019,0.0474,1,-7.54,0.277,11,0.000275,4,1
Daughter Of The Sun,0.423,0.835,237474,0.425,0.666,113.952,0.0531,0,-10.424,0.204,1,0,4,1
Roll (Burbank Funk),0.185,0.784,191027,0.682,0.967,112.512,0.0962,1,-8.614,0.106,1,6.25E-06,4,1
Protect Her,0.515,0.591,204121,0.447,0.258,113.678,0.053,1,-8.15,0.0951,7,0.00304,4,1
Impersonator,0.64,0.423,238279,0.523,0.169,83.865,0.24,1,-6.249,0.093,5,0.0533,4,1
Subtle Things,0.757,0.749,163778,0.427,0.159,138.008,0.0766,0,-7.245,0.114,9,0.248,4,1
Free,0.47,0.88,274973,0.373,0.695,92.001,0.189,0,-12.276,0.124,10,0.000688,4,1
Made to Fall in Love,0.111,0.843,293709,0.478,0.539,144.002,0.0474,1,-8.969,0.09,7,0.216,4,1
Found (feat. Brent Faiyaz),0.625,0.821,209454,0.412,0.333,109.977,0.0341,1,-7.795,0.0985,7,1.64E-05,4,1
The Morning Side of Love,0.047,0.644,233120,0.495,0.792,82.002,0.0396,0,-9.347,0.0735,5,0.662,4,1
Lost & Found,0.811,0.711,226232,0.366,0.7,148.444,0.117,0,-11.817,0.109,4,0.01,4,1
